,ICSA
1967-01-07,12.245293358683455
1967-01-14,12.240474072247506
1967-01-21,12.287652632522597
1967-01-28,12.225875272826354
1967-02-04,12.283033686666302
1967-02-11,12.341477282536376
1967-02-18,12.341477282536376
1967-02-25,12.396693005138824
1967-03-04,12.644327576461329
1967-03-11,12.392552212472792
1967-03-18,12.409013489526863
1967-03-25,12.417143615610113
1967-04-01,12.464583340681674
1967-04-08,12.456831363877356
1967-04-15,12.608198852372823
1967-04-22,12.409013489526863
1967-04-29,12.449018824140563
1967-05-06,12.445089546000673
1967-05-13,12.35017298950393
1967-05-20,12.345834587905333
1967-05-27,12.337100907936577
1967-06-03,12.421184025147118
1967-06-10,12.380025952653611
1967-06-17,12.319401330837177
1967-06-24,12.292250341771226
1967-07-01,12.250089530946948
1967-07-08,12.388394202324129
1967-07-15,12.392552212472792
1967-07-22,12.388394202324129
1967-07-29,12.250089530946948
1967-08-05,12.30591798049989
1967-08-12,12.216022976383341
1967-08-19,12.2783933071098
1967-08-26,12.269047444691562
1967-09-02,12.292250341771226
1967-09-09,12.35017298950393
1967-09-16,12.301382825334498
1967-09-23,12.250089530946948
1967-09-30,12.225875272826354
1967-10-07,12.35017298950393
1967-10-14,12.235631447771718
1967-10-21,12.314927050442256
1967-10-28,12.240474072247506
1967-11-04,12.310432660854417
1967-11-11,12.273731294003989
1967-11-18,12.196022309676673
1967-11-25,12.160028707028767
1967-12-02,12.185869938212655
1967-12-09,12.30591798049989
1967-12-16,12.225875272826354
1967-12-23,12.296827008798639
1967-12-30,12.283033686666302
1968-01-06,12.310432660854417
1968-01-13,12.310432660854417
1968-01-20,12.30591798049989
1968-01-27,12.196022309676673
1968-02-03,12.404923504275338
1968-02-10,12.254862809699606
1968-02-17,12.185869938212655
1968-02-24,12.170445467887022
1968-03-02,12.154779351142624
1968-03-09,12.225875272826354
1968-03-16,12.154779351142624
1968-03-23,12.206072645530174
1968-03-30,12.165250651009918
1968-04-06,12.160028707028767
1968-04-13,12.049418835484797
1968-04-20,12.117241431823558
1968-04-27,12.43320821811392
1968-05-04,12.250089530946948
1968-05-11,12.175613438045465
1968-05-18,12.201060103706629
1968-05-25,12.175613438045465
1968-06-01,12.201060103706629
1968-06-08,12.165250651009918
1968-06-15,12.175613438045465
1968-06-22,12.14950229404178
1968-06-29,12.175613438045465
1968-07-06,12.273731294003989
1968-07-13,12.133501952695338
1968-07-20,12.100712129872347
1968-07-27,12.230765258120545
1968-08-03,12.235631447771718
1968-08-10,12.292250341771226
1968-08-17,12.165250651009918
1968-08-24,12.170445467887022
1968-08-31,12.144197241812087
1968-09-07,12.14950229404178
1968-09-14,12.180754837545884
1968-09-21,12.160028707028767
1968-09-28,12.14950229404178
1968-10-05,12.128111104060462
1968-10-12,12.133501952695338
1968-10-19,12.160028707028767
1968-10-26,12.111761966058932
1968-11-02,12.106252310247962
1968-11-09,12.117241431823558
1968-11-16,12.165250651009918
1968-11-23,12.201060103706629
1968-11-30,11.99535161421452
1968-12-07,12.144197241812087
1968-12-14,12.180754837545884
1968-12-21,12.165250651009918
1968-12-28,12.314927050442256
1969-01-04,12.154779351142624
1969-01-11,12.160028707028767
1969-01-18,12.165250651009918
1969-01-25,12.170445467887022
1969-02-01,12.220961258023925
1969-02-08,12.190959007720126
1969-02-15,12.165250651009918
1969-02-22,12.165250651009918
1969-03-01,12.211060187041213
1969-03-08,12.160028707028767
1969-03-15,12.14950229404178
1969-03-22,12.106252310247962
1969-03-29,12.117241431823558
1969-04-05,12.111761966058932
1969-04-12,12.154779351142624
1969-04-19,12.138863895836725
1969-04-26,12.083905011555967
1969-05-03,12.083905011555967
1969-05-10,12.117241431823558
1969-05-17,12.095141084822892
1969-05-24,12.100712129872347
1969-05-31,12.138863895836725
1969-06-07,12.165250651009918
1969-06-14,12.111761966058932
1969-06-21,12.160028707028767
1969-06-28,12.220961258023925
1969-07-05,12.332705296463539
1969-07-12,12.254862809699606
1969-07-19,12.235631447771718
1969-07-26,12.165250651009918
1969-08-02,12.185869938212655
1969-08-09,12.220961258023925
1969-08-16,12.201060103706629
1969-08-23,12.201060103706629
1969-08-30,12.180754837545884
1969-09-06,12.111761966058932
1969-09-13,12.250089530946948
1969-09-20,12.180754837545884
1969-09-27,12.170445467887022
1969-10-04,12.170445467887022
1969-10-11,12.206072645530174
1969-10-18,12.201060103706629
1969-10-25,12.230765258120545
1969-11-01,12.196022309676673
1969-11-08,12.259613412458204
1969-11-15,12.190959007720126
1969-11-22,12.287652632522597
1969-11-29,12.216022976383341
1969-12-06,12.216022976383341
1969-12-13,12.310432660854417
1969-12-20,12.354492650648448
1969-12-27,12.314927050442256
1970-01-03,12.345834587905333
1970-01-10,12.396693005138824
1970-01-17,12.498742259492994
1970-01-24,12.4529327234617
1970-01-31,12.384218830913648
1970-02-07,12.4529327234617
1970-02-14,12.487485104968359
1970-02-21,12.509874099861838
1970-02-28,12.396693005138824
1970-03-07,12.476099782743233
1970-03-14,12.509874099861838
1970-03-21,12.483704382128453
1970-03-28,12.528156144699286
1970-04-04,12.517227074167097
1970-04-11,12.628067055589549
1970-04-18,12.832011076396668
1970-04-25,12.762827201184564
1970-05-02,12.718896271958837
1970-05-09,12.669806661762314
1970-05-16,12.621488084491506
1970-05-23,12.598114733306197
1970-05-30,12.614865543731012
1970-06-06,12.614865543731012
1970-06-13,12.604848765487542
1970-06-20,12.598114733306197
1970-06-27,12.581078546153629
1970-07-04,12.531772785169476
1970-07-11,12.570715759118084
1970-07-18,12.591335046320818
1970-07-25,12.567237494741757
1970-08-01,12.47227568630483
1970-08-08,12.491251587763836
1970-08-15,12.611537753638338
1970-08-22,12.621488084491506
1970-08-29,12.601487417784837
1970-09-05,12.688498794774466
1970-09-12,12.584509081250419
1970-09-19,12.691580461311874
1970-09-26,12.71589776896258
1970-10-03,12.765688433465597
1970-10-10,12.697715449879391
1970-10-17,12.718896271958837
1970-10-24,12.706847933442663
1970-10-31,12.697715449879391
1970-11-07,12.724866438945341
1970-11-14,12.65714826489039
1970-11-21,12.65714826489039
1970-11-28,12.727838209334498
1970-12-05,12.637855061955712
1970-12-12,12.631340380934517
1970-12-19,12.57418196709457
1970-12-26,12.679196402112153
1971-01-02,12.621488084491506
1971-01-09,12.570715759118084
1971-01-16,12.608198852372823
1971-01-23,12.65075846679162
1971-01-30,12.584509081250419
1971-02-06,12.598114733306197
1971-02-13,12.54966234992025
1971-02-20,12.498742259492994
1971-02-27,12.577636201962656
1971-03-06,12.601487417784837
1971-03-13,12.567237494741757
1971-03-20,12.581078546153629
1971-03-27,12.611537753638338
1971-04-03,12.608198852372823
1971-04-10,12.538967060803502
1971-04-17,12.556729517143344
1971-04-24,12.570715759118084
1971-05-01,12.577636201962656
1971-05-08,12.587927887999204
1971-05-15,12.556729517143344
1971-05-22,12.594730635321957
1971-05-29,12.608198852372823
1971-06-05,12.614865543731012
1971-06-12,12.594730635321957
1971-06-19,12.608198852372823
1971-06-26,12.581078546153629
1971-07-03,12.531772785169476
1971-07-10,12.483704382128453
1971-07-17,12.65395846952229
1971-07-24,12.624782980388359
1971-07-31,12.637855061955712
1971-08-07,12.762827201184564
1971-08-14,12.691580461311874
1971-08-21,12.676076274775909
1971-08-28,12.634603026569334
1971-09-04,12.791077667470416
1971-09-11,12.65075846679162
1971-09-18,12.618182296357007
1971-09-25,12.637855061955712
1971-10-02,12.608198852372823
1971-10-09,12.65395846952229
1971-10-16,12.608198852372823
1971-10-23,12.591335046320818
1971-10-30,12.553202176625375
1971-11-06,12.614865543731012
1971-11-13,12.594730635321957
1971-11-20,12.520883385370206
1971-11-27,12.535376392672774
1971-12-04,12.608198852372823
1971-12-11,12.542544882151386
1971-12-18,12.502466658583977
1971-12-25,12.404923504275338
1972-01-01,12.538967060803502
1972-01-08,12.594730635321957
1972-01-15,12.429216196844383
1972-01-22,12.479909311159902
1972-01-29,12.502466658583977
1972-02-05,12.528156144699286
1972-02-12,12.491251587763836
1972-02-19,12.460714863903755
1972-02-26,12.445089546000673
1972-03-04,12.456831363877356
1972-03-11,12.483704382128453
1972-03-18,12.491251587763836
1972-03-25,12.483704382128453
1972-04-01,12.460714863903755
1972-04-08,12.520883385370206
1972-04-15,12.464583340681674
1972-04-22,12.464583340681674
1972-04-29,12.487485104968359
1972-05-06,12.509874099861838
1972-05-13,12.491251587763836
1972-05-20,12.495003937382387
1972-05-27,12.495003937382387
1972-06-03,12.483704382128453
1972-06-10,12.498742259492994
1972-06-17,12.524526376648708
1972-06-24,12.56374708980199
1972-07-01,12.765688433465597
1972-07-08,12.601487417784837
1972-07-15,12.669806661762314
1972-07-22,12.528156144699286
1972-07-29,12.417143615610113
1972-08-05,12.429216196844383
1972-08-12,12.4130868149145
1972-08-19,12.4529327234617
1972-08-26,12.476099782743233
1972-09-02,12.460714863903755
1972-09-09,12.464583340681674
1972-09-16,12.460714863903755
1972-09-23,12.449018824140563
1972-09-30,12.43320821811392
1972-10-07,12.479909311159902
1972-10-14,12.429216196844383
1972-10-21,12.456831363877356
1972-10-28,12.363076394339839
1972-11-04,12.449018824140563
1972-11-11,12.396693005138824
1972-11-18,12.509874099861838
1972-11-25,12.367340793126296
1972-12-02,12.328290278254423
1972-12-09,12.437184366493561
1972-12-16,12.479909311159902
1972-12-23,12.4130868149145
1972-12-30,12.323855681186558
1973-01-06,12.328290278254423
1973-01-13,12.409013489526863
1973-01-20,12.341477282536376
1973-01-27,12.273731294003989
1973-02-03,12.337100907936577
1973-02-10,12.328290278254423
1973-02-17,12.283033686666302
1973-02-24,12.292250341771226
1973-03-03,12.323855681186558
1973-03-10,12.341477282536376
1973-03-17,12.337100907936577
1973-03-24,12.354492650648448
1973-03-31,12.310432660854417
1973-04-07,12.417143615610113
1973-04-14,12.345834587905333
1973-04-21,12.400816722322686
1973-04-28,12.371587084007746
1973-05-05,12.421184025147118
1973-05-12,12.380025952653611
1973-05-19,12.375815420117268
1973-05-26,12.380025952653611
1973-06-02,12.354492650648448
1973-06-09,12.4130868149145
1973-06-16,12.375815420117268
1973-06-23,12.396693005138824
1973-06-30,12.375815420117268
1973-07-07,12.421184025147118
1973-07-14,12.354492650648448
1973-07-21,12.392552212472792
1973-07-28,12.429216196844383
1973-08-04,12.4529327234617
1973-08-11,12.487485104968359
1973-08-18,12.460714863903755
1973-08-25,12.445089546000673
1973-09-01,12.396693005138824
1973-09-08,12.437184366493561
1973-09-15,12.409013489526863
1973-09-22,12.4130868149145
1973-09-29,12.425208175446844
1973-10-06,12.371587084007746
1973-10-13,12.4130868149145
1973-10-20,12.425208175446844
1973-10-27,12.367340793126296
1973-11-03,12.4130868149145
1973-11-10,12.54966234992025
1973-11-17,12.445089546000673
1973-11-24,12.358793732547838
1973-12-01,12.4529327234617
1973-12-08,12.491251587763836
1973-12-15,12.513557345278134
1973-12-22,12.694652660348845
1973-12-29,12.611537753638338
1974-01-05,12.502466658583977
1974-01-12,12.736700896592344
1974-01-19,12.679196402112153
1974-01-26,12.581078546153629
1974-02-02,12.618182296357007
1974-02-09,12.818551923022664
1974-02-16,12.647548191161372
1974-02-23,12.584509081250419
1974-03-02,12.614865543731012
1974-03-09,12.628067055589549
1974-03-16,12.66032791780777
1974-03-23,12.65714826489039
1974-03-30,12.685407602204794
1974-04-06,12.598114733306197
1974-04-13,12.601487417784837
1974-04-20,12.598114733306197
1974-04-27,12.553202176625375
1974-05-04,12.567237494741757
1974-05-11,12.598114733306197
1974-05-18,12.604848765487542
1974-05-25,12.641096555879882
1974-06-01,12.535376392672774
1974-06-08,12.65714826489039
1974-06-15,12.621488084491506
1974-06-22,12.637855061955712
1974-06-29,12.691580461311874
1974-07-06,12.647548191161372
1974-07-13,12.624782980388359
1974-07-20,12.621488084491506
1974-07-27,12.676076274775909
1974-08-03,12.721885810807203
1974-08-10,12.757080058928997
1974-08-17,12.712890247898626
1974-08-24,12.745485726148077
1974-08-31,12.765688433465597
1974-09-07,12.765688433465597
1974-09-14,12.785491060761776
1974-09-21,12.821258284620408
1974-09-28,12.810388612383504
1974-10-05,12.823957341589573
1974-10-12,12.931202871943169
1974-10-19,12.871334622600584
1974-10-26,12.933621252807452
1974-11-02,12.91410843858387
1974-11-09,12.996800154428984
1974-11-16,13.01477816672439
1974-11-23,13.15773052124162
1974-11-30,13.068962600677214
1974-12-07,13.176851562688398
1974-12-14,13.142166004700508
1974-12-21,13.163505320735505
1974-12-28,13.193753373491
1975-01-04,13.030248088496522
1975-01-11,13.224919965729422
1975-01-18,13.262125319779487
1975-01-25,13.226723392728571
1975-02-01,13.233904752137237
1975-02-08,13.208541073645382
1975-02-15,13.180632285528304
1975-02-22,13.206704525838079
1975-03-01,13.210374254727043
1975-03-08,13.219490088135052
1975-03-15,13.182517300224076
1975-03-22,13.217673557208654
1975-03-29,13.226723392728571
1975-04-05,13.193753373491
1975-04-12,13.16158409055761
1975-04-19,13.182517300224076
1975-04-26,13.148031124152906
1975-05-03,13.132313708257497
1975-05-10,13.13626628257332
1975-05-17,13.149978544437301
1975-05-24,13.108264453024827
1975-05-31,13.071070083016778
1975-06-07,13.178743710840436
1975-06-14,13.116345305078767
1975-06-21,13.116345305078767
1975-06-28,13.036805489042683
1975-07-05,12.955127458028414
1975-07-12,13.008074231002201
1975-07-19,13.005829561148378
1975-07-26,13.025852477023484
1975-08-02,13.025852477023484
1975-08-09,13.036805489042683
1975-08-16,13.003579841414362
1975-08-23,13.032438669876342
1975-08-30,13.008074231002201
1975-09-06,13.010313873595706
1975-09-13,13.030248088496522
1975-09-20,12.978493006984626
1975-09-27,13.005829561148378
1975-10-04,12.962194625251508
1975-10-11,12.969212197910155
1975-10-18,12.909170156943286
1975-10-25,12.962194625251508
1975-11-01,12.933621252807452
1975-11-08,12.936033799212835
1975-11-15,12.863592648446968
1975-11-22,12.901716706288706
1975-11-29,12.866179972011919
1975-12-06,12.829333698625952
1975-12-13,12.815838217151068
1975-12-20,12.80765263256463
1975-12-27,12.876462838967504
1976-01-03,12.799399490807907
1976-01-10,12.904207367601158
1976-01-17,12.821258284620408
1976-01-24,12.802158113246987
1976-01-31,12.791077667470416
1976-02-07,12.774223335915433
1976-02-14,12.748396936355535
1976-02-21,12.757080058928997
1976-02-28,12.762827201184564
1976-03-06,12.759957758756611
1976-03-13,12.793859310432293
1976-03-20,12.815838217151068
1976-03-27,12.810388612383504
1976-04-03,12.84792653170257
1976-04-10,12.829333698625952
1976-04-17,12.796633237315017
1976-04-24,12.813117127036707
1976-05-01,12.86099861326992
1976-05-08,12.886641043883259
1976-05-15,12.853175887588712
1976-05-22,12.884106188280072
1976-05-29,12.904207367601158
1976-06-05,12.853175887588712
1976-06-12,12.916568464424731
1976-06-19,12.896716695872
1976-06-26,12.866179972011919
1976-07-03,12.884106188280072
1976-07-10,12.826649133255284
1976-07-17,12.91410843858387
1976-07-24,12.884106188280072
1976-07-31,12.86876061860541
1976-08-07,12.842649474601725
1976-08-14,12.853175887588712
1976-08-21,12.89921982609012
1976-08-28,12.884106188280072
1976-09-04,12.950388112664518
1976-09-11,12.855790268162783
1976-09-18,12.90669184092882
1976-09-25,12.955127458028414
1976-10-02,12.9190224533863
1976-10-09,12.926348493478372
1976-10-16,12.90669184092882
1976-10-23,12.921470435024938
1976-10-30,12.933621252807452
1976-11-06,12.873902018105829
1976-11-13,12.855790268162783
1976-11-20,12.9190224533863
1976-11-27,12.840000466430148
1976-12-04,12.904207367601158
1976-12-11,12.886641043883259
1976-12-18,12.80765263256463
1976-12-25,12.71589776896258
1977-01-01,12.84792653170257
1977-01-08,12.9384405392434
1977-01-15,12.815838217151068
1977-01-22,12.955127458028414
1977-01-29,12.952760593018148
1977-02-05,13.244581010128577
1977-02-12,13.075271769870477
1977-02-19,12.896716695872
1977-02-26,12.799399490807907
1977-03-05,12.796633237315017
1977-03-12,12.779873068457553
1977-03-19,12.818551923022664
1977-03-26,12.782686009834167
1977-04-02,12.765688433465597
1977-04-09,12.837344422372032
1977-04-16,12.796633237315017
1977-04-23,12.834681304952548
1977-04-30,12.834681304952548
1977-05-07,12.858397831569864
1977-05-14,12.850554654108839
1977-05-21,12.834681304952548
1977-05-28,12.850554654108839
1977-06-04,12.802158113246987
1977-06-11,12.788288265382837
1977-06-18,12.791077667470416
1977-06-25,12.80765263256463
1977-07-02,12.765688433465597
1977-07-09,12.796633237315017
1977-07-16,12.810388612383504
1977-07-23,12.80765263256463
1977-07-30,12.80765263256463
1977-08-06,12.842649474601725
1977-08-13,12.791077667470416
1977-08-20,12.813117127036707
1977-08-27,12.80765263256463
1977-09-03,12.832011076396668
1977-09-10,12.791077667470416
1977-09-17,12.799399490807907
1977-09-24,12.84792653170257
1977-10-01,12.759957758756611
1977-10-08,12.80765263256463
1977-10-15,12.788288265382837
1977-10-22,12.834681304952548
1977-10-29,12.762827201184564
1977-11-05,12.810388612383504
1977-11-12,12.718896271958837
1977-11-19,12.793859310432293
1977-11-26,12.777052192115912
1977-12-03,12.813117127036707
1977-12-10,12.804909146618877
1977-12-17,12.791077667470416
1977-12-24,12.748396936355535
1977-12-31,12.804909146618877
1978-01-07,12.75419405403986
1978-01-14,12.745485726148077
1978-01-21,12.771386454580234
1978-01-28,12.802158113246987
1978-02-04,12.793859310432293
1978-02-11,12.829333698625952
1978-02-18,12.969212197910155
1978-02-25,12.823957341589573
1978-03-04,12.779873068457553
1978-03-11,12.791077667470416
1978-03-18,12.757080058928997
1978-03-25,12.721885810807203
1978-04-01,12.71589776896258
1978-04-08,12.751299696013497
1978-04-15,12.641096555879882
1978-04-22,12.672946381766982
1978-04-29,12.688498794774466
1978-05-06,12.718896271958837
1978-05-13,12.682306824526545
1978-05-20,12.718896271958837
1978-05-27,12.669806661762314
1978-06-03,12.644327576461329
1978-06-10,12.7098736543592
1978-06-17,12.694652660348845
1978-06-24,12.706847933442663
1978-07-01,12.759957758756611
1978-07-08,12.782686009834167
1978-07-15,12.771386454580234
1978-07-22,12.762827201184564
1978-07-29,12.75419405403986
1978-08-05,12.80765263256463
1978-08-12,12.777052192115912
1978-08-19,12.745485726148077
1978-08-26,12.71589776896258
1978-09-02,12.65395846952229
1978-09-09,12.727838209334498
1978-09-16,12.682306824526545
1978-09-23,12.685407602204794
1978-09-30,12.669806661762314
1978-10-07,12.745485726148077
1978-10-14,12.66349749256905
1978-10-21,12.730801174465157
1978-10-28,12.66349749256905
1978-11-04,12.666657052859417
1978-11-11,12.624782980388359
1978-11-18,12.742566016044742
1978-11-25,12.791077667470416
1978-12-02,12.840000466430148
1978-12-09,12.748396936355535
1978-12-16,12.757080058928997
1978-12-23,12.771386454580234
1978-12-30,12.788288265382837
1979-01-06,12.791077667470416
1979-01-13,12.8790171187726
1979-01-20,12.727838209334498
1979-01-27,12.742566016044742
1979-02-03,12.759957758756611
1979-02-10,12.791077667470416
1979-02-17,12.813117127036707
1979-02-24,12.793859310432293
1979-03-03,12.779873068457553
1979-03-10,12.802158113246987
1979-03-17,12.791077667470416
1979-03-24,12.774223335915433
1979-03-31,12.793859310432293
1979-04-07,13.049792684569493
1979-04-14,13.032438669876342
1979-04-21,12.855790268162783
1979-04-28,12.785491060761776
1979-05-05,12.774223335915433
1979-05-12,12.748396936355535
1979-05-19,12.75419405403986
1979-05-26,12.762827201184564
1979-06-02,12.724866438945341
1979-06-09,12.80765263256463
1979-06-16,12.768541502448002
1979-06-23,12.845291484064564
1979-06-30,12.818551923022664
1979-07-07,12.815838217151068
1979-07-14,12.815838217151068
1979-07-21,12.886641043883259
1979-07-28,12.863592648446968
1979-08-04,12.928778628331663
1979-08-11,12.863592648446968
1979-08-18,12.866179972011919
1979-08-25,12.873902018105829
1979-09-01,12.871334622600584
1979-09-08,12.842649474601725
1979-09-15,12.858397831569864
1979-09-22,12.86876061860541
1979-09-29,12.873902018105829
1979-10-06,12.928778628331663
1979-10-13,12.881564890851399
1979-10-20,12.91410843858387
1979-10-27,12.894207284266574
1979-11-03,12.886641043883259
1979-11-10,12.933621252807452
1979-11-17,12.971540487669746
1979-11-24,12.933621252807452
1979-12-01,12.9384405392434
1979-12-08,12.936033799212835
1979-12-15,12.926348493478372
1979-12-22,13.062613372998555
1979-12-29,12.966878474563934
1980-01-05,12.884106188280072
1980-01-12,12.911642346088676
1980-01-19,13.008074231002201
1980-01-26,12.928778628331663
1980-02-02,12.909170156943286
1980-02-09,12.959844447906553
1980-02-16,12.936033799212835
1980-02-23,12.966878474563934
1980-03-01,12.921470435024938
1980-03-08,12.943236711506893
1980-03-15,12.976180867226248
1980-03-22,12.983101310070822
1980-03-29,13.071070083016778
1980-04-05,13.047639831208393
1980-04-12,13.206704525838079
1980-04-19,13.214030565930152
1980-04-26,13.241034907121827
1980-05-03,13.256894270361935
1980-05-10,13.306350213517344
1980-05-17,13.372343582672098
1980-05-24,13.348701819615057
1980-05-31,13.3645249345543
1980-06-07,13.321214236149494
1980-06-14,13.291261913866142
1980-06-21,13.303016877097587
1980-06-28,13.348701819615057
1980-07-05,13.269057756555132
1980-07-12,13.186276703147982
1980-07-19,13.248114582709889
1980-07-26,13.232114241363448
1980-08-02,13.251635713108469
1980-08-09,13.186276703147982
1980-08-16,13.17115354157376
1980-08-23,13.146079904021645
1980-08-30,13.126355398673866
1980-09-06,13.144124869185841
1980-09-13,13.106233995474446
1980-09-20,13.049792684569493
1980-09-27,13.045482333068371
1980-10-04,13.043320170063875
1980-10-11,13.010313873595706
1980-10-18,12.959844447906553
1980-10-25,12.943236711506893
1980-11-01,12.945626198904275
1980-11-08,12.916568464424731
1980-11-15,12.96453929221076
1980-11-22,12.894207284266574
1980-11-29,12.928778628331663
1980-12-06,12.9384405392434
1980-12-13,12.931202871943169
1980-12-20,12.928778628331663
1980-12-27,12.896716695872
1981-01-03,12.92391243868049
1981-01-10,12.945626198904275
1981-01-17,12.950388112664518
1981-01-24,12.889169490236618
1981-01-31,12.945626198904275
1981-02-07,12.948009990259552
1981-02-14,12.955127458028414
1981-02-21,12.989974189358584
1981-02-28,12.980799813082541
1981-03-07,12.921470435024938
1981-03-14,12.9190224533863
1981-03-21,12.901716706288706
1981-03-28,12.928778628331663
1981-04-04,12.94084150078094
1981-04-11,12.889169490236618
1981-04-18,12.8790171187726
1981-04-25,12.985397522331171
1981-05-02,12.931202871943169
1981-05-09,12.955127458028414
1981-05-16,12.933621252807452
1981-05-23,12.936033799212835
1981-05-30,12.94084150078094
1981-06-06,12.966878474563934
1981-06-13,12.959844447906553
1981-06-20,12.983101310070822
1981-06-27,13.003579841414362
1981-07-04,13.038981768465277
1981-07-11,12.962194625251508
1981-07-18,12.971540487669746
1981-07-25,12.916568464424731
1981-08-01,13.073173133213556
1981-08-08,13.012548511397123
1981-08-15,12.999065161059836
1981-08-22,12.980799813082541
1981-08-29,13.019222618484815
1981-09-05,13.06685066747407
1981-09-12,13.025852477023484
1981-09-19,13.071070083016778
1981-09-26,13.104199406776658
1981-10-03,13.10011776845701
1981-10-10,13.104199406776658
