,ICSA
2011-05-21,12.955127458028414
2011-05-28,12.943236711506893
2011-06-04,12.955127458028414
2011-06-11,12.931202871943169
2011-06-18,12.9384405392434
2011-06-25,12.950388112664518
2011-07-02,12.943236711506893
2011-07-09,12.9190224533863
2011-07-16,12.948009990259552
2011-07-23,12.926348493478372
2011-07-30,12.91410843858387
2011-08-06,12.911642346088676
2011-08-13,12.921470435024938
2011-08-20,12.936033799212835
2011-08-27,12.921470435024938
2011-09-03,12.933621252807452
2011-09-10,12.969212197910155
2011-09-17,12.952760593018148
2011-09-24,12.91410843858387
2011-10-01,12.911642346088676
2011-10-08,12.92391243868049
2011-10-15,12.886641043883259
2011-10-22,12.90669184092882
2011-10-29,12.896716695872
2011-11-05,12.8790171187726
2011-11-12,12.855790268162783
2011-11-19,12.86099861326992
2011-11-26,12.891691559669328
2011-12-03,12.866179972011919
2011-12-10,12.815838217151068
2011-12-17,12.815838217151068
2011-12-24,12.863592648446968
2011-12-31,12.837344422372032
2012-01-07,12.876462838967504
2012-01-14,12.813117127036707
2012-01-21,12.850554654108839
2012-01-28,12.826649133255284
2012-02-04,12.815838217151068
2012-02-11,12.796633237315017
2012-02-18,12.791077667470416
2012-02-25,12.80765263256463
2012-03-03,12.834681304952548
2012-03-10,12.818551923022664
2012-03-17,12.815838217151068
2012-03-24,12.802158113246987
2012-03-31,12.788288265382837
2012-04-07,12.866179972011919
2012-04-14,12.850554654108839
2012-04-21,12.866179972011919
2012-04-28,12.826649133255284
2012-05-05,12.829333698625952
2012-05-12,12.818551923022664
2012-05-19,12.823957341589573
2012-05-26,12.850554654108839
2012-06-02,12.840000466430148
2012-06-09,12.855790268162783
2012-06-16,12.858397831569864
2012-06-23,12.84792653170257
2012-06-30,12.826649133255284
2012-07-07,12.793859310432293
2012-07-14,12.873902018105829
2012-07-21,12.815838217151068
2012-07-28,12.826649133255284
2012-08-04,12.823957341589573
2012-08-11,12.818551923022664
2012-08-18,12.837344422372032
2012-08-25,12.840000466430148
2012-09-01,12.823957341589573
2012-09-08,12.881564890851399
2012-09-15,12.8790171187726
2012-09-22,12.840000466430148
2012-09-29,12.837344422372032
2012-10-06,12.765688433465597
2012-10-13,12.863592648446968
2012-10-20,12.832011076396668
2012-10-27,12.804909146618877
2012-11-03,12.80765263256463
2012-11-10,13.008074231002201
2012-11-17,12.91410843858387
2012-11-24,12.86876061860541
2012-12-01,12.834681304952548
2012-12-08,12.736700896592344
2012-12-15,12.782686009834167
2012-12-22,12.799399490807907
2012-12-29,12.799399490807907
2013-01-05,12.802158113246987
2013-01-12,12.748396936355535
2013-01-19,12.733755386362587
2013-01-26,12.810388612383504
2013-02-02,12.796633237315017
2013-02-09,12.757080058928997
2013-02-16,12.799399490807907
2013-02-23,12.742566016044742
2013-03-02,12.736700896592344
2013-03-09,12.745485726148077
2013-03-16,12.745485726148077
2013-03-23,12.788288265382837
2013-03-30,12.834681304952548
2013-04-06,12.791077667470416
2013-04-13,12.782686009834167
2013-04-20,12.745485726148077
2013-04-27,12.7098736543592
2013-05-04,12.721885810807203
2013-05-11,12.793859310432293
2013-05-18,12.745485726148077
2013-05-25,12.774223335915433
2013-06-01,12.75419405403986
2013-06-08,12.727838209334498
2013-06-15,12.774223335915433
2013-06-22,12.757080058928997
2013-06-29,12.736700896592344
2013-07-06,12.768541502448002
2013-07-13,12.748396936355535
2013-07-20,12.779873068457553
2013-07-27,12.718896271958837
2013-08-03,12.733755386362587
2013-08-10,12.697715449879391
2013-08-17,12.736700896592344
2013-08-24,12.724866438945341
2013-08-31,12.691580461311874
2013-09-07,12.611537753638338
2013-09-14,12.685407602204794
2013-09-21,12.65714826489039
2013-09-28,12.672946381766982
2013-10-05,12.815838217151068
2013-10-12,12.815838217151068
2013-10-19,12.768541502448002
2013-10-26,12.757080058928997
2013-11-02,12.742566016044742
2013-11-09,12.736700896592344
2013-11-16,12.7098736543592
2013-11-23,12.66349749256905
2013-11-30,12.65075846679162
2013-12-07,12.777052192115912
2013-12-14,12.804909146618877
2013-12-21,12.718896271958837
2013-12-28,12.712890247898626
2014-01-04,12.682306824526545
2014-01-11,12.669806661762314
2014-01-18,12.697715449879391
2014-01-25,12.736700896592344
2014-02-01,12.7098736543592
2014-02-08,12.727838209334498
2014-02-15,12.712890247898626
2014-02-22,12.739637756265655
2014-03-01,12.672946381766982
2014-03-08,12.682306824526545
2014-03-15,12.679196402112153
2014-03-22,12.65395846952229
2014-03-29,12.706847933442663
2014-04-05,12.647548191161372
2014-04-12,12.637855061955712
2014-04-19,12.697715449879391
2014-04-26,12.751299696013497
2014-05-03,12.691580461311874
2014-05-10,12.621488084491506
2014-05-17,12.688498794774466
2014-05-24,12.628067055589549
2014-05-31,12.65075846679162
2014-06-07,12.666657052859417
2014-06-14,12.65714826489039
2014-06-21,12.66032791780777
2014-06-28,12.637855061955712
2014-07-05,12.618182296357007
2014-07-12,12.637855061955712
2014-07-19,12.591335046320818
2014-07-26,12.621488084491506
2014-08-02,12.594730635321957
2014-08-09,12.641096555879882
2014-08-16,12.621488084491506
2014-08-23,12.611537753638338
2014-08-30,12.621488084491506
2014-09-06,12.634603026569334
2014-09-13,12.570715759118084
2014-09-20,12.594730635321957
2014-09-27,12.577636201962656
2014-10-04,12.587927887999204
2014-10-11,12.546109948315882
2014-10-18,12.577636201962656
2014-10-25,12.581078546153629
2014-11-01,12.542544882151386
2014-11-08,12.581078546153629
2014-11-15,12.587927887999204
2014-11-22,12.621488084491506
2014-11-29,12.581078546153629
2014-12-06,12.581078546153629
2014-12-13,12.56374708980199
2014-12-20,12.528156144699286
2014-12-27,12.560244459250788
2015-01-03,12.591335046320818
2015-01-10,12.624782980388359
2015-01-17,12.604848765487542
2015-01-24,12.47227568630483
2015-01-31,12.546109948315882
2015-02-07,12.604848765487542
2015-02-14,12.560244459250788
2015-02-21,12.628067055589549
2015-02-28,12.666657052859417
2015-03-07,12.587927887999204
2015-03-14,12.577636201962656
2015-03-21,12.556729517143344
2015-03-28,12.502466658583977
2015-04-04,12.54966234992025
2015-04-11,12.604848765487542
2015-04-18,12.594730635321957
2015-04-25,12.502466658583977
2015-05-02,12.495003937382387
2015-05-09,12.509874099861838
2015-05-16,12.528156144699286
2015-05-23,12.546109948315882
2015-05-30,12.524526376648708
2015-06-06,12.535376392672774
2015-06-13,12.502466658583977
2015-06-20,12.517227074167097
2015-06-27,12.524526376648708
2015-07-04,12.584509081250419
2015-07-11,12.560244459250788
2015-07-18,12.487485104968359
2015-07-25,12.502466658583977
2015-08-01,12.506177237980511
2015-08-08,12.520883385370206
2015-08-15,12.538967060803502
2015-08-22,12.520883385370206
2015-08-29,12.538967060803502
2015-09-05,12.517227074167097
2015-09-12,12.483704382128453
2015-09-19,12.502466658583977
2015-09-26,12.513557345278134
2015-10-03,12.495003937382387
2015-10-10,12.487485104968359
2015-10-17,12.483704382128453
2015-10-24,12.483704382128453
2015-10-31,12.524526376648708
2015-11-07,12.528156144699286
2015-11-14,12.513557345278134
2015-11-21,12.47227568630483
2015-11-28,12.487485104968359
2015-12-05,12.542544882151386
2015-12-12,12.498742259492994
2015-12-19,12.468436909997665
2015-12-26,12.528156144699286
2016-01-02,12.517227074167097
2016-01-09,12.556729517143344
2016-01-16,12.577636201962656
2016-01-23,12.502466658583977
2016-01-30,12.54966234992025
2016-02-06,12.491251587763836
2016-02-13,12.476099782743233
2016-02-20,12.506177237980511
2016-02-27,12.502466658583977
2016-03-05,12.449018824140563
2016-03-12,12.479909311159902
2016-03-19,12.483704382128453
2016-03-26,12.509874099861838
2016-04-02,12.517227074167097
2016-04-09,12.479909311159902
2016-04-16,12.456831363877356
2016-04-23,12.464583340681674
2016-04-30,12.535376392672774
2016-05-07,12.57418196709457
2016-05-14,12.538967060803502
2016-05-21,12.495003937382387
2016-05-28,12.479909311159902
2016-06-04,12.487485104968359
2016-06-11,12.517227074167097
2016-06-18,12.47227568630483
2016-06-25,12.476099782743233
2016-07-02,12.449018824140563
2016-07-09,12.437184366493561
2016-07-16,12.468436909997665
2016-07-23,12.483704382128453
2016-07-30,12.491251587763836
2016-08-06,12.487485104968359
2016-08-13,12.483704382128453
2016-08-20,12.483704382128453
2016-08-27,12.47227568630483
2016-09-03,12.456831363877356
2016-09-10,12.437184366493561
2016-09-17,12.429216196844383
2016-09-24,12.417143615610113
2016-10-01,12.409013489526863
2016-10-08,12.429216196844383
2016-10-15,12.479909311159902
2016-10-22,12.4529327234617
2016-10-29,12.487485104968359
2016-11-05,12.429216196844383
2016-11-12,12.354492650648448
2016-11-19,12.4130868149145
2016-11-26,12.449018824140563
2016-12-03,12.421184025147118
2016-12-10,12.437184366493561
2016-12-17,12.468436909997665
2016-12-24,12.456831363877356
2016-12-31,12.404923504275338
2017-01-07,12.409013489526863
2017-01-14,12.388394202324129
2017-01-21,12.429216196844383
2017-01-28,12.392552212472792
2017-02-04,12.345834587905333
2017-02-11,12.358793732547838
2017-02-18,12.375815420117268
2017-02-25,12.30591798049989
2017-03-04,12.371587084007746
2017-03-11,12.337100907936577
2017-03-18,12.367340793126296
2017-03-25,12.371587084007746
2017-04-01,12.283033686666302
2017-04-08,12.310432660854417
2017-04-15,12.35017298950393
2017-04-22,12.380025952653611
2017-04-29,12.354492650648448
2017-05-06,12.358793732547838
2017-05-13,12.363076394339839
2017-05-20,12.371587084007746
2017-05-27,12.441144767709657
2017-06-03,12.43320821811392
2017-06-10,12.409013489526863
2017-06-17,12.425208175446844
2017-06-24,12.417143615610113
2017-07-01,12.4529327234617
2017-07-08,12.464583340681674
2017-07-15,12.409013489526863
2017-07-22,12.425208175446844
2017-07-29,12.409013489526863
2017-08-05,12.445089546000673
2017-08-12,12.409013489526863
2017-08-19,12.409013489526863
2017-08-26,12.417143615610113
2017-09-02,12.601487417784837
2017-09-09,12.542544882151386
2017-09-16,12.47227568630483
2017-09-23,12.483704382128453
2017-09-30,12.468436909997665
2017-10-07,12.437184366493561
2017-10-14,12.367340793126296
2017-10-21,12.392552212472792
2017-10-28,12.392552212472792
2017-11-04,12.421184025147118
2017-11-11,12.445089546000673
2017-11-18,12.4130868149145
2017-11-25,12.400816722322686
2017-12-02,12.392552212472792
2017-12-09,12.341477282536376
2017-12-16,12.404923504275338
2017-12-23,12.43320821811392
2017-12-30,12.421184025147118
2018-01-06,12.437184366493561
2018-01-13,12.345834587905333
2018-01-20,12.35017298950393
2018-01-27,12.337100907936577
2018-02-03,12.319401330837177
2018-02-10,12.323855681186558
2018-02-17,12.296827008798639
2018-02-24,12.283033686666302
2018-03-03,12.337100907936577
2018-03-10,12.314927050442256
2018-03-17,12.323855681186558
2018-03-24,12.30591798049989
2018-03-31,12.354492650648448
2018-04-07,12.363076394339839
2018-04-14,12.371587084007746
2018-04-21,12.240474072247506
2018-04-28,12.250089530946948
2018-05-05,12.259613412458204
2018-05-12,12.310432660854417
2018-05-19,12.345834587905333
2018-05-26,12.310432660854417
2018-06-02,12.314927050442256
2018-06-09,12.310432660854417
2018-06-16,12.292250341771226
2018-06-23,12.310432660854417
2018-06-30,12.337100907936577
2018-07-07,12.283033686666302
2018-07-14,12.230765258120545
2018-07-21,12.254862809699606
2018-07-28,12.240474072247506
2018-08-04,12.254862809699606
2018-08-11,12.235631447771718
2018-08-18,12.240474072247506
2018-08-25,12.259613412458204
2018-09-01,12.211060187041213
2018-09-08,12.225875272826354
2018-09-15,12.235631447771718
2018-09-22,12.230765258120545
2018-09-29,12.254862809699606
2018-10-06,12.259613412458204
2018-10-13,12.245293358683455
2018-10-20,12.287652632522597
2018-10-27,12.283033686666302
2018-11-03,12.292250341771226
2018-11-10,12.30591798049989
2018-11-17,12.323855681186558
2018-11-24,12.375815420117268
2018-12-01,12.354492650648448
2018-12-08,12.245293358683455
2018-12-15,12.287652632522597
2018-12-22,12.337100907936577
2018-12-29,12.380025952653611
2019-01-05,12.323855681186558
2019-01-12,12.292250341771226
2019-01-19,12.273731294003989
2019-01-26,12.363076394339839
2019-02-02,12.354492650648448
2019-02-09,12.328290278254423
2019-02-16,12.259613412458204
2019-02-23,12.30591798049989
2019-03-02,12.283033686666302
2019-03-09,12.292250341771226
2019-03-16,12.26434155365415
2019-03-23,12.254862809699606
2019-03-30,12.220961258023925
2019-04-06,12.185869938212655
2019-04-13,12.190959007720126
2019-04-20,12.310432660854417
2019-04-27,12.319401330837177
2019-05-04,12.323855681186558
2019-05-11,12.26434155365415
2019-05-18,12.2783933071098
2019-05-25,12.310432660854417
2019-06-01,12.314927050442256
2019-06-08,12.328290278254423
2019-06-15,12.287652632522597
2019-06-22,12.363076394339839
2019-06-29,12.328290278254423
2019-07-06,12.2783933071098
2019-07-13,12.259613412458204
2019-07-20,12.216022976383341
2019-07-27,12.235631447771718
2019-08-03,12.245293358683455
2019-08-10,12.26434155365415
2019-08-17,12.240474072247506
2019-08-24,12.269047444691562
2019-08-31,12.2783933071098
2019-09-07,12.240474072247506
2019-09-14,12.230765258120545
2019-09-21,12.259613412458204
2019-09-28,12.2783933071098
2019-10-05,12.250089530946948
2019-10-12,12.2783933071098
2019-10-19,12.254862809699606
2019-10-26,12.2783933071098
2019-11-02,12.273731294003989
2019-11-09,12.332705296463539
2019-11-16,12.341477282536376
2019-11-23,12.30591798049989
2019-11-30,12.35017298950393
2019-12-07,12.417143615610113
2019-12-14,12.371587084007746
2019-12-21,12.345834587905333
2019-12-28,12.35017298950393
2020-01-04,12.319401330837177
2020-01-11,12.240474072247506
2020-01-18,12.30591798049989
2020-01-25,12.254862809699606
2020-02-01,12.240474072247506
2020-02-08,12.216022976383341
2020-02-15,12.250089530946948
2020-02-22,12.292250341771226
2020-02-29,12.2783933071098
2020-03-07,12.245293358683455
2020-03-14,12.517227074167097
2020-03-21,14.885037265737287
2020-03-28,15.59822928254018
2020-04-04,15.629846581371234
2020-04-11,15.398399135164839
2020-04-18,15.25083315015152
2020-04-25,15.052724696070012
2020-05-02,14.843700382335838
2020-05-09,14.663522449085134
2020-05-16,14.59299888695797
2020-05-23,14.468356441750693
2020-05-30,14.309596857725968
2020-06-06,14.269765830241871
2020-06-13,14.202811695444767
2020-06-20,14.198730057125118
2020-06-27,14.184311681700848
2020-07-04,14.161225661666665
2020-07-11,14.199411488156597
2020-07-18,14.146970252761943
2020-07-25,14.04662227892766
2020-08-01,13.85857004742472
2020-08-08,13.692212341619781
2020-08-15,13.739708844547993
2020-08-22,13.683121369918528
2020-08-29,13.688812904918317
2020-09-05,13.701221411562146
2020-09-12,13.665849783409868
2020-09-19,13.663524200966393
2020-09-26,13.58609739363647
2020-10-03,13.573438996764546
2020-10-10,13.639965985449344
2020-10-17,13.597354548161103
2020-10-24,13.561907799165356
2020-10-31,13.558034327569558
2020-11-07,13.510343171171474
2020-11-14,13.51169910358261
2020-11-21,13.583578500616985
2020-11-28,13.510343171171474
2020-12-05,13.67969083482174
2020-12-12,13.694472229587218
2020-12-19,13.610943392223
2020-12-26,13.558034327569558
2021-01-02,13.596109992928898
2021-01-09,13.698976741708323
2021-01-16,13.645907773578093
2021-01-23,13.591116224748411
2021-01-30,13.596109992928898
2021-02-06,13.607255619143816
2021-02-13,13.594863886848652
2021-02-20,13.461688683007948
2021-02-27,13.46453363514018
2021-03-06,13.448785278172041
2021-03-13,13.457406021215947
2021-03-20,13.348701819615057
2021-03-27,13.396960210307455
2021-04-03,13.37700559577791
2021-04-10,13.255144488638146
2021-04-17,13.24634935718532
2021-04-24,13.260384675301703
2021-05-01,13.155798153490567
2021-05-08,13.110290796170059
2021-05-15,13.054084536651034
2021-05-22,12.996800154428984
2021-05-29,12.96453929221076
2021-06-05,12.948009990259552
2021-06-12,12.966878474563934
2021-06-19,12.952760593018148
2021-06-26,12.818551923022664
2021-07-03,12.823957341589573
2021-07-10,12.712890247898626
2021-07-17,12.866179972011919
2021-07-24,12.84792653170257
2021-07-31,12.84792653170257
2021-08-07,12.796633237315017
2021-08-14,12.815838217151068
2021-08-21,12.788288265382837
2021-08-28,12.774223335915433
2021-09-04,12.727838209334498
2021-09-11,12.748396936355535
2021-09-18,12.813117127036707
2021-09-25,12.832011076396668
2021-10-02,12.65714826489039
2021-10-09,12.577636201962656
2021-10-16,12.577636201962656
2021-10-23,12.498742259492994
2021-10-30,12.476099782743233
2021-11-06,12.43320821811392
2021-11-13,12.429216196844383
2021-11-20,12.314927050442256
2021-11-27,12.310432660854417
2021-12-04,12.240474072247506
2021-12-11,12.332705296463539
2021-12-18,12.2783933071098
2021-12-25,12.283033686666302
2022-01-01,12.332705296463539
2022-01-08,12.417143615610113
2022-01-15,12.409013489526863
2022-01-22,12.380025952653611
2022-01-29,12.35017298950393
2022-02-05,12.254862809699606
2022-02-12,12.363076394339839
2022-02-19,12.323855681186558
2022-02-26,12.250089530946948
2022-03-05,12.310432660854417
2022-03-12,12.287652632522597
2022-03-19,12.240474072247506
2022-03-26,12.273731294003989
2022-04-02,12.2783933071098
2022-04-09,12.269047444691562
2022-04-16,12.250089530946948
2022-04-23,12.254862809699606
2022-04-30,12.296827008798639
2022-05-07,12.225875272826354
2022-05-14,12.323855681186558
2022-05-21,12.259613412458204
2022-05-28,12.206072645530174
2022-06-04,12.273731294003989
2022-06-11,12.269047444691562
2022-06-18,12.2783933071098
2022-06-25,12.26434155365415
2022-07-02,12.2783933071098
2022-07-09,12.26434155365415
2022-07-16,12.283033686666302
2022-07-23,12.301382825334498
2022-07-30,12.337100907936577
2022-08-06,12.30591798049989
2022-08-13,12.301382825334498
2022-08-20,12.2783933071098
2022-08-27,12.254862809699606
2022-09-03,12.225875272826354
2022-09-10,12.190959007720126
2022-09-17,12.211060187041213
2022-09-24,12.14950229404178
2022-10-01,12.225875272826354
2022-10-08,12.235631447771718
2022-10-15,12.201060103706629
2022-10-22,12.211060187041213
2022-10-29,12.216022976383341
2022-11-05,12.225875272826354
2022-11-12,12.254862809699606
2022-11-19,12.301382825334498
2022-11-26,12.250089530946948
2022-12-03,12.250089530946948
2022-12-10,12.254862809699606
2022-12-17,12.269047444691562
2022-12-24,12.225875272826354
2022-12-31,12.225875272826354
2023-01-07,12.245293358683455
2023-01-14,12.220961258023925
2023-01-21,12.220961258023925
2023-01-28,12.206072645530174
2023-02-04,12.2783933071098
2023-02-11,12.296827008798639
2023-02-18,12.287652632522597
2023-02-25,12.250089530946948
2023-03-04,12.341477282536376
2023-03-11,12.310432660854417
2023-03-18,12.345834587905333
2023-03-25,12.363076394339839
2023-04-01,12.287652632522597
2023-04-08,12.296827008798639
2023-04-15,12.314927050442256
2023-04-22,12.254862809699606
2023-04-29,12.273731294003989
2023-05-06,12.314927050442256
2023-05-13,12.323855681186558
2023-05-20,12.332705296463539
2023-05-27,12.345834587905333
2023-06-03,12.441144767709657
2023-06-10,12.460714863903755
2023-06-17,12.468436909997665
2023-06-24,12.371587084007746
2023-07-01,12.421184025147118
2023-07-08,12.341477282536376
2023-07-15,12.337100907936577
2023-07-22,12.35017298950393
2023-07-29,12.380025952653611
2023-08-05,12.460714863903755
2023-08-12,12.421184025147118
2023-08-19,12.388394202324129
2023-08-26,12.363076394339839
2023-09-02,12.332705296463539
2023-09-09,12.332705296463539
2023-09-16,12.254862809699606
2023-09-23,12.2783933071098
2023-09-30,12.283033686666302
2023-10-07,12.254862809699606
2023-10-14,12.206072645530174
2023-10-21,12.273731294003989
2023-10-28,12.287652632522597
2023-11-04,12.283033686666302
2023-11-11,12.341477282536376
2023-11-18,12.269047444691562
2023-11-25,12.273731294003989
2023-12-02,12.283033686666302
2023-12-09,12.225875272826354
2023-12-16,12.250089530946948
2023-12-23,12.254862809699606
2023-12-30,12.196022309676673
2024-01-06,12.201060103706629
2024-01-13,12.170445467887022
2024-01-20,12.314927050442256
2024-01-27,12.323855681186558
2024-02-03,12.273731294003989
2024-02-10,12.26434155365415
2024-02-17,12.220961258023925
2024-02-24,12.273731294003989
2024-03-02,12.26434155365415
2024-03-09,12.269047444691562
2024-03-16,12.269047444691562
2024-03-23,12.273731294003989
2024-03-30,12.314927050442256
2024-04-06,12.26434155365415
2024-04-13,12.259613412458204
2024-04-20,12.250089530946948
2024-04-27,12.250089530946948
2024-05-04,12.341477282536376
2024-05-11,12.310432660854417
2024-05-18,12.283033686666302
2024-05-25,12.30591798049989
2024-06-01,12.341477282536376
2024-06-08,12.392552212472792
2024-06-15,12.375815420117268
2024-06-22,12.358793732547838
2024-06-29,12.380025952653611
2024-07-06,12.310432660854417
2024-07-13,12.388394202324129
2024-07-20,12.371587084007746
2024-07-27,12.421184025147118
2024-08-03,12.363076394339839
2024-08-10,12.337100907936577
2024-08-17,12.354492650648448
2024-08-24,12.354492650648448
2024-08-31,12.337100907936577
2024-09-07,12.345834587905333
2024-09-14,12.310432660854417
2024-09-21,12.30591798049989
2024-09-28,12.332705296463539
2024-10-05,12.464583340681674
2024-10-12,12.388394202324129
2024-10-19,12.337100907936577
2024-10-26,12.292250341771226
2024-11-02,12.30591798049989
2024-11-09,12.296827008798639
2024-11-16,12.283033686666302
2024-11-23,12.283033686666302
2024-11-30,12.323855681186558
2024-12-07,12.384218830913648
2024-12-14,12.310432660854417
2024-12-21,12.296827008798639
2024-12-28,12.250089530946948
2025-01-04,12.230765258120545
2025-01-11,12.287652632522597
2025-01-18,12.310432660854417
2025-01-25,12.254862809699606
2025-02-01,12.310432660854417
2025-02-08,12.2783933071098
2025-02-15,12.319401330837177
2025-02-22,12.400816722322686
2025-03-01,12.319401330837177
2025-03-08,12.314927050442256
2025-03-15,12.323855681186558
2025-03-22,12.323855681186558
2025-03-29,12.296827008798639
2025-04-05,12.319401330837177
2025-04-12,12.283033686666302
2025-04-19,12.314927050442256
2025-04-26,12.392552212472792
2025-05-03,12.341477282536376
2025-05-10,12.337100907936577
2025-05-17,12.328290278254423
2025-05-24,12.384218830913648
2025-05-31,12.4130868149145
2025-06-07,12.421184025147118
2025-06-14,12.4130868149145
2025-06-21,12.375815420117268
2025-06-28,12.354492650648448
2025-07-05,12.337100907936577
2025-07-12,12.30591798049989
2025-07-19,12.287652632522597
2025-07-26,12.296827008798639
2025-08-02,12.332705296463539
2025-08-09,12.319401330837177
2025-08-16,12.363076394339839
2025-08-23,12.341477282536376
2025-08-30,12.371587084007746
2025-09-06,12.483704382128453
2025-09-13,12.354492650648448
2025-09-20,12.296827008798639
2025-09-27,12.319401330837177
2025-10-04,12.367340793126296
2025-10-11,12.301382825334498
2025-10-18,12.354492650648448
2025-10-25,12.301382825334498
2025-11-01,12.341477282536376
2025-11-08,12.337100907936577
2025-11-15,12.310432660854417
2025-11-22,12.287652632522597
2025-11-29,12.165250651009918
2025-12-06,12.375815420117268
2025-12-13,12.319401330837177
2025-12-20,12.2783933071098
2025-12-27,12.206072645530174
2026-01-03,12.240474072247506
2026-01-10,12.201060103706629
2026-01-17,12.254862809699606
2026-01-24,12.250089530946948
2026-01-31,12.354492650648448
2026-02-07,12.341477282536376
2026-02-14,12.245293358683455
2026-02-21,12.269047444691562
2026-02-28,12.273731294003989
2026-03-07,12.269047444691562
